fpr,tpr
0.345841784989858,0.9462474645030426
0.345841784989858,0.947261663286004
0.34685598377281945,0.947261663286004
0.34685598377281945,0.9482758620689655
0.34989858012170383,0.9482758620689655
0.34989858012170383,0.9503042596348884
0.35699797160243407,0.9503042596348884
0.35699797160243407,0.9513184584178499
0.36004056795131845,0.9513184584178499
0.36004056795131845,0.9523326572008114
0.3640973630831643,0.9523326572008114
0.3640973630831643,0.9533468559837728
0.3711967545638945,0.9533468559837728
0.3711967545638945,0.9553752535496958
0.3742393509127789,0.9553752535496958
0.3742393509127789,0.9563894523326572
0.3813387423935091,0.9563894523326572
0.3813387423935091,0.9584178498985801
0.38336713995943206,0.9584178498985801
0.38336713995943206,0.960446247464503
0.385395537525355,0.960446247464503
0.385395537525355,0.9614604462474645
0.3894523326572008,0.9614604462474645
0.3894523326572008,0.962474645030426
0.3935091277890467,0.962474645030426
0.3935091277890467,0.9634888438133874
0.4066937119675456,0.9634888438133874
0.4066937119675456,0.9645030425963489
0.40872210953346855,0.9645030425963489
0.40872210953346855,0.9665314401622718
0.4107505070993915,0.9665314401622718
0.4107505070993915,0.9685598377281948
0.4249492900608519,0.9685598377281948
0.4249492900608519,0.9695740365111561
0.42697768762677485,0.9695740365111561
0.42697768762677485,0.9705882352941176
0.4279918864097363,0.9705882352941176
0.4279918864097363,0.9716024340770791
0.43610547667342797,0.9716024340770791
0.43610547667342797,0.9726166328600405
0.4482758620689655,0.9726166328600405
0.4482758620689655,0.973630831643002
0.4513184584178499,0.973630831643002
0.4513184584178499,0.9746450304259635
0.4563894523326572,0.9746450304259635
0.4563894523326572,0.9756592292089249
0.46247464503042596,0.9756592292089249
0.46247464503042596,0.9766734279918864
0.48377281947261663,0.9766734279918864
0.48377281947261663,0.9776876267748479
0.4908722109533469,0.9776876267748479
0.4908722109533469,0.9787018255578094
0.5253549695740365,0.9787018255578094
0.5253549695740365,0.9797160243407708
0.5466531440162272,0.9797160243407708
0.5466531440162272,0.9807302231237323
0.5486815415821501,0.9807302231237323
0.5486815415821501,0.9817444219066938
0.5872210953346856,0.9817444219066938
0.5872210953346856,0.9827586206896551
0.6115618661257607,0.9827586206896551
0.6115618661257607,0.9837728194726166
0.6156186612576064,0.9837728194726166
0.6156186612576064,0.9847870182555781
0.6298174442190669,0.9847870182555781
0.6298174442190669,0.9858012170385395
0.6308316430020284,0.9858012170385395
0.6308316430020284,0.986815415821501
0.6348884381338742,0.986815415821501
0.6348884381338742,0.9878296146044625
0.6359026369168357,0.9878296146044625
0.6359026369168357,0.9888438133874239
0.640973630831643,0.9888438133874239
0.640973630831643,0.9908722109533469
0.6440162271805274,0.9908722109533469
0.6440162271805274,0.9918864097363083
0.6602434077079108,0.9918864097363083
0.6602434077079108,0.9929006085192698
0.7221095334685599,0.9929006085192698
0.7221095334685599,0.9939148073022313
0.742393509127789,0.9939148073022313
0.742393509127789,0.9949290060851927
0.8610547667342799,0.9949290060851927
0.8610547667342799,0.9959432048681541
0.8701825557809331,0.9959432048681541
0.8701825557809331,0.9969574036511156
0.8711967545638946,0.9969574036511156
0.8711967545638946,0.9979716024340771
0.8772819472616633,0.9979716024340771
0.8772819472616633,0.9989858012170385
0.9543610547667343,0.9989858012170385
0.9543610547667343,1.0
1.0,1.0
