recall,precision
0.9837728194726166,0.6158730158730159
0.9837728194726166,0.6162642947903431
0.9837728194726166,0.6166560712015258
0.9827586206896551,0.6164122137404581
0.9827586206896551,0.6168045830681095
0.9827586206896551,0.6171974522292993
0.9827586206896551,0.6175908221797323
0.9827586206896551,0.6179846938775511
0.9827586206896551,0.618379068283344
0.9827586206896551,0.6187739463601533
0.9827586206896551,0.6191693290734824
0.9827586206896551,0.6195652173913043
0.9827586206896551,0.6199616122840691
0.9827586206896551,0.6203585147247119
0.9827586206896551,0.6207559256886611
0.9827586206896551,0.6211538461538462
0.9827586206896551,0.6215522771007056
0.9827586206896551,0.6219512195121951
0.9827586206896551,0.6223506743737958
0.9827586206896551,0.6227506426735219
0.9827586206896551,0.6231511254019293
0.9827586206896551,0.6235521235521235
0.9827586206896551,0.6239536381197682
0.9827586206896551,0.6243556701030928
0.9827586206896551,0.6247582205029013
0.9827586206896551,0.6251612903225806
0.9827586206896551,0.6255648805681084
0.9827586206896551,0.625968992248062
0.9817444219066938,0.6257272139625081
0.9817444219066938,0.6261319534282018
0.9817444219066938,0.626537216828479
0.9817444219066938,0.6269430051813472
0.9817444219066938,0.627349319507453
0.9817444219066938,0.6277561608300908
0.9817444219066938,0.6281635301752109
0.9817444219066938,0.6285714285714286
0.9817444219066938,0.6289798570500325
0.9817444219066938,0.6293888166449935
0.9817444219066938,0.6297983083929733
0.9817444219066938,0.6302083333333334
0.9817444219066938,0.6306188925081433
0.9817444219066938,0.6310299869621904
0.9817444219066938,0.6314416177429876
0.9817444219066938,0.6318537859007833
0.9817444219066938,0.6322664924885696
0.9817444219066938,0.6326797385620915
0.9817444219066938,0.6330935251798561
0.9817444219066938,0.6335078534031413
0.9817444219066938,0.6339227242960053
0.9817444219066938,0.6343381389252949
0.9817444219066938,0.6347540983606558
0.9817444219066938,0.6351706036745407
0.9817444219066938,0.6355876559422193
0.9817444219066938,0.6360052562417872
0.9817444219066938,0.6364234056541749
0.9817444219066938,0.6368421052631579
0.9817444219066938,0.6372613561553654
0.9817444219066938,0.6376811594202898
0.9817444219066938,0.6381015161502966
0.9817444219066938,0.6385224274406333
0.9817444219066938,0.638943894389439
0.9817444219066938,0.6393659180977543
0.9817444219066938,0.6397884996695308
0.9817444219066938,0.6402116402116402
0.9817444219066938,0.6406353408338848
0.9817444219066938,0.6410596026490066
0.9817444219066938,0.6414844267726971
0.9807302231237323,0.6412466843501327
0.9807302231237323,0.641672196416722
0.9807302231237323,0.6420982735723771
0.9797160243407708,0.641860465116279
0.9797160243407708,0.6422872340425532
0.9797160243407708,0.6427145708582834
0.9797160243407708,0.6431424766977364
0.9797160243407708,0.6435709526982012
0.9797160243407708,0.644
0.9797160243407708,0.6444296197464977
0.9797160243407708,0.6448598130841121
0.9797160243407708,0.6452905811623246
0.9797160243407708,0.6457219251336899
0.9797160243407708,0.6461538461538462
0.9797160243407708,0.6465863453815262
0.9797160243407708,0.6470194239785666
0.9797160243407708,0.6474530831099196
0.9797160243407708,0.647887323943662
0.9797160243407708,0.6483221476510067
0.9797160243407708,0.648757555406313
0.9797160243407708,0.6491935483870968
0.9797160243407708,0.6496301277740417
0.9797160243407708,0.6500672947510094
0.9797160243407708,0.6505050505050505
0.9797160243407708,0.6509433962264151
0.9787018255578094,0.650708024275118
0.9787018255578094,0.6511470985155196
0.9787018255578094,0.6515867656988521
0.9787018255578094,0.652027027027027
0.9787018255578094,0.6524678837052063
0.9787018255578094,0.6529093369418133
0.9787018255578094,0.6533513879485443
0.9787018255578094,0.6537940379403794
0.9787018255578094,0.6542372881355932
0.9787018255578094,0.6546811397557666
0.9787018255578094,0.6551255940257977
0.9787018255578094,0.6555706521739131
0.9787018255578094,0.6560163154316792
0.9787018255578094,0.6564625850340136
0.9787018255578094,0.6569094622191968
0.9787018255578094,0.6573569482288828
0.9787018255578094,0.6578050443081118
0.9787018255578094,0.6582537517053206
0.9787018255578094,0.658703071672355
0.9787018255578094,0.6591530054644809
0.9787018255578094,0.6596035543403964
0.9787018255578094,0.6600547195622435
